"BOLIVIA","NSW","2372","CNSW "
"BOONOO BOONOO","NSW","2372","CNSW "
"BOOROOK","NSW","2372","CNSW "
"BRYANS GAP","NSW","2372","CNSW "
"BUNGULLA","NSW","2372","CNSW "
"CARROLLS CREEK","NSW","2372","CNSW "
"CULLENDORE","NSW","2372","CNSW "
"HOMESTEAD","NSW","2372","CNSW "
"JENNINGS","NSW","2372","CNSW "
"LEECHS GULLY","NSW","2372","CNSW "
"LISTON","NSW","2372","CNSW "
"MINGOOLA","NSW","2372","CNSW "
"MOLE RIVER","NSW","2372","CNSW "
"MOUNT MACKENZIE","NSW","2372","CNSW "
"RIVERTREE","NSW","2372","CNSW "
"ROCKY RIVER","NSW","2372","CNSW "
"SANDY FLAT","NSW","2372","CNSW "
"SANDY HILL","NSW","2372","CNSW "
"SILENT GROVE","NSW","2372","CNSW "
"STEINBROOK","NSW","2372","CNSW "
"SUNNYSIDE","NSW","2372","CNSW "
"TARBAN","NSW","2372","CNSW "
"TENTERFIELD","NSW","2372","CNSW "
"THE SCRUB","NSW","2372","CNSW "
"TIMBARRA","NSW","2372","CNSW "
"WILLSONS DOWNFALL","NSW","2372","CNSW "
"WYLIE CREEK","NSW","2372","CNSW "
"GOOLHI","NSW","2379","CNSW "
"MULLALEY","NSW","2379","CNSW "
"NAPIER LANE","NSW","2379","CNSW "
"NOMBI","NSW","2379","CNSW "
"BASIN PLAIN","NSW","2380","CNSW "
"BLUE VALE","NSW","2380","CNSW "
"COOCOOBOONAH","NSW","2380","CNSW "
"EMERALD HILL","NSW","2380","CNSW "
"GHOOLENDAADI","NSW","2380","CNSW "
"GULLIGAN","NSW","2380","CNSW "
"GUNNEDAH","NSW","2380","CNSW "
"GUNNEMBENE","NSW","2380","CNSW "
"KELVIN","NSW","2380","CNSW "
"MARYS MOUNT","NSW","2380","CNSW "
"MILROY","NSW","2380","CNSW "
"ORANGE GROVE","NSW","2380","CNSW "
"RANGARI","NSW","2380","CNSW "
"BREEZA","NSW","2381","CNSW "
"CURLEWIS","NSW","2381","CNSW "
"PREMER","NSW","2381","CNSW "
"TAMBAR SPRINGS","NSW","2381","CNSW "
"BOGGABRI","NSW","2382","CNSW "
"MAULES CREEK","NSW","2382","CNSW "
"WEAN","NSW","2382","CNSW "
"WILLALA","NSW","2382","CNSW "
"BURREN JUNCTION","NSW","2386","CNSW "
"DRILDOOL","NSW","2386","CNSW "
"NOWLEY","NSW","2386","CNSW "
"BULYEROI","NSW","2387","CNSW "
"ROWENA","NSW","2387","CNSW "
"BOOLCARROLL","NSW","2388","CNSW "
"CUTTABRI","NSW","2388","CNSW "
"JEWS LAGOON","NSW","2388","CNSW "
"MERAH NORTH","NSW","2388","CNSW "
"PILLIGA","NSW","2388","CNSW "
"SPRING PLAINS","NSW","2388","CNSW "
"THE PILLIGA","NSW","2388","CNSW "
"WEE WAA","NSW","2388","CNSW "
"YARRIE LAKE","NSW","2388","CNSW "
"BAAN BAA","NSW","2390","CNSW "
"BACK CREEK","NSW","2390","CNSW "
"BERRIGAL","NSW","2390","CNSW "
"BOHENA CREEK","NSW","2390","CNSW "
"BULLAWA CREEK","NSW","2390","CNSW "
"COURADDA","NSW","2390","CNSW "
"EDGEROI","NSW","2390","CNSW "
"EULAH CREEK","NSW","2390","CNSW "
"HARPARARY","NSW","2390","CNSW "
"JACKS CREEK","NSW","2390","CNSW "
"KAPUTAR","NSW","2390","CNSW "
"MYALL VALE","NSW","2390","CNSW "
"NARRABRI","NSW","2390","CNSW "
"NARRABRI WEST","NSW","2390","CNSW "
"ROCKY CREEK","NSW","2390","CNSW "
"TARRIARO","NSW","2390","CNSW "
"TURRAWAN","NSW","2390","CNSW "
"BINNAWAY","NSW","2395","CNSW "
"WEETALIBA","NSW","2395","CNSW "
"BARADINE","NSW","2396","CNSW "
"BARWON","NSW","2396","CNSW "
"GOORIANAWA","NSW","2396","CNSW "
"KENEBRI","NSW","2396","CNSW "
"BELLATA","NSW","2397","CNSW "
"BERRIGAI","NSW","2397","CNSW "
"MILLIE","NSW","2397","CNSW "
"THALABA","NSW","2397","CNSW "
"GURLEY","NSW","2398","CNSW "
"BINIGUY","NSW","2399","CNSW "
"PALLAMALLAWA","NSW","2399","CNSW "
"ASHLEY","NSW","2400","WNSW "
"BULLARAH","NSW","2400","WNSW "
"CROOBLE","NSW","2400","WNSW "
"MALLOWA","NSW","2400","WNSW "
"MOREE","NSW","2400","WNSW "
"MOREE EAST","NSW","2400","WNSW "
"TERRY HIE HIE","NSW","2400","WNSW "
"TIKITERE","NSW","2400","WNSW "
"TULLOONA","NSW","2400","WNSW "
"YARRAMAN","NSW","2400","WNSW "
"GRAVESEND","NSW","2401","CNSW "
"COOLATAI","NSW","2402","CNSW "
"WARIALDA","NSW","2402","CNSW "
"WARIALDA RAIL","NSW","2402","CNSW "
"BALFOURS PEAK","NSW","2403","CNSW "
"DELUNGRA","NSW","2403","CNSW "
"GRAGIN","NSW","2403","CNSW "
"MYALL CREEK","NSW","2403","CNSW "
"BANGHEET","NSW","2404","CNSW "
"BINGARA","NSW","2404","CNSW "
"DINOGA","NSW","2404","CNSW "
"ELCOMBE","NSW","2404","CNSW "
"GINEROI","NSW","2404","CNSW "
"KEERA","NSW","2404","CNSW "
"PALLAL","NSW","2404","CNSW "
"RIVERVIEW","NSW","2404","CNSW "
"UPPER BINGARA","NSW","2404","CNSW "
"BOOMI","NSW","2405","CNSW "
"GARAH","NSW","2405","CNSW "
"MUNGINDI","NSW","2406","CNSW "
"WEEMELAH","NSW","2406","CNSW "
"NORTH STAR","NSW","2408","CNSW "
"BOGGABILLA","NSW","2409","CNSW "
"BOONAL","NSW","2409","CNSW "
"BLUE NOBBY","NSW","2410","CNSW "
"TWIN RIVERS","NSW","2410","CNSW "
"YETMAN","NSW","2410","CNSW "
"CROPPA CREEK","NSW","2411","CNSW "
"YALLAROI","NSW","2411","CNSW "
"MONKERAI","NSW","2415","CNSW "
"NOOROO","NSW","2415","CNSW "
"STROUD ROAD","NSW","2415","CNSW "
"TELEGHERRY","NSW","2415","CNSW "
"UPPER KARUAH RIVER","NSW","2415","CNSW "
"WEISMANTELS","NSW","2415","CNSW "
"ALISON","NSW","2420","CNSW "
"BANDON GROVE","NSW","2420","CNSW "
"BENDOLBA","NSW","2420","CNSW "
"BROOKFIELD","NSW","2420","CNSW "
"CAMBRA","NSW","2420","CNSW "
"CHICHESTER","NSW","2420","CNSW "
"DUNGOG","NSW","2420","CNSW "
"DUSODIE","NSW","2420","CNSW "
"FLAT TOPS","NSW","2420","CNSW "
"FOSTERTON","NSW","2420","CNSW "
"HANLEYS CREEK","NSW","2420","CNSW "
"HILLDALE","NSW","2420","CNSW "
"MAIN CREEK","NSW","2420","CNSW "
"MARSHDALE","NSW","2420","CNSW "
"MARTINS CREEK","NSW","2420","CNSW "
"MUNNI","NSW","2420","CNSW "
"SALISBURY","NSW","2420","CNSW "
"STROUD HILL","NSW","2420","CNSW "
"SUGARLOAF","NSW","2420","CNSW "
"TABBIL CREEK","NSW","2420","CNSW "
"UNDERBANK","NSW","2420","CNSW "
"WALLARINGA","NSW","2420","CNSW "
"WALLAROBBA","NSW","2420","CNSW "
"WANGAT","NSW","2420","CNSW "
"WIRRAGULLA","NSW","2420","CNSW "
"FISHERS HILL","NSW","2421","CNSW "
"PATERSON","NSW","2421","CNSW "
"TOCAL","NSW","2421","CNSW "
"TORRYBURN","NSW","2421","CNSW "
"TREVALLYN","NSW","2421","CNSW "
"VACY","NSW","2421","CNSW "
"WEBBERS CREEK","NSW","2421","CNSW "
"BACK CREEK","NSW","2422","HRNSW"
"BAKERS CREEK","NSW","2422","HRNSW"
"BARRINGTON","NSW","2422","HRNSW"
"BARRINGTON TOPS","NSW","2422","HRNSW"
"BAXTERS RIDGE","NSW","2422","HRNSW"
"BELBORA","NSW","2422","HRNSW"
"BERRICO","NSW","2422","HRNSW"
"BINDERA","NSW","2422","HRNSW"
"BOWMAN","NSW","2422","HRNSW"
"BOWMAN FARM","NSW","2422","HRNSW"
"BRETTI","NSW","2422","HRNSW"
"BULLIAC","NSW","2422","HRNSW"
"BUNDOOK","NSW","2422","HRNSW"
"CALLAGHANS CREEK","NSW","2422","HRNSW"
"COBARK","NSW","2422","HRNSW"
"CONEAC","NSW","2422","HRNSW"
"COPELAND","NSW","2422","HRNSW"
"CRAVEN","NSW","2422","HRNSW"
"CRAVEN PLATEAU","NSW","2422","HRNSW"
"CURRICABARK","NSW","2422","HRNSW"
"DEWITT","NSW","2422","HRNSW"
"FAULKLAND","NSW","2422","HRNSW"
"FORBESDALE","NSW","2422","HRNSW"
"GANGAT","NSW","2422","HRNSW"
"GIRO","NSW","2422","HRNSW"
"GLEN WARD","NSW","2422","HRNSW"
"GLOUCESTER","NSW","2422","HRNSW"
"GLOUCESTER TOPS","NSW","2422","HRNSW"
"INVERGORDON","NSW","2422","HRNSW"
"KIA ORA","NSW","2422","HRNSW"
"MARES RUN","NSW","2422","HRNSW"
"MERNOT","NSW","2422","HRNSW"
"MOGRANI","NSW","2422","HRNSW"
"MOPPY","NSW","2422","HRNSW"
"MT PEERLESS","NSW","2422","HRNSW"
"RAWDON VALE","NSW","2422","HRNSW"
"ROOKHURST","NSW","2422","HRNSW"
"STRATFORD","NSW","2422","HRNSW"
"TERREEL","NSW","2422","HRNSW"
"TIBBUC","NSW","2422","HRNSW"
"TITAATEE CREEK","NSW","2422","HRNSW"
"TUGRABAKH","NSW","2422","HRNSW"
"UPPER BOWMAN","NSW","2422","HRNSW"
"WALLANBAH","NSW","2422","HRNSW"
"WARDS RIVER","NSW","2422","HRNSW"
"WAUKIVORY","NSW","2422","HRNSW"
"WIRRADGURIE","NSW","2422","HRNSW"
"WOKO","NSW","2422","HRNSW"
"BOMBAH POINT","NSW","2423","HRNSW"
"BOOLAMBAYTE","NSW","2423","HRNSW"
"BULAHDELAH","NSW","2423","HRNSW"
"BUNGWAHL","NSW","2423","HRNSW"
"COOLONGOLOOK","NSW","2423","HRNSW"
"CRAWFORD RIVER","NSW","2423","HRNSW"
"MARKWELL","NSW","2423","HRNSW"
"MAYERS FLAT","NSW","2423","HRNSW"
"MUNGO BRUSH","NSW","2423","HRNSW"
"MYALL LAKE","NSW","2423","HRNSW"
"NERONG","NSW","2423","HRNSW"
"NEWELLS CREEK","NSW","2423","HRNSW"
"SEAL ROCKS","NSW","2423","HRNSW"
"TOPI TOPI","NSW","2423","HRNSW"
"UPPER MYALL","NSW","2423","HRNSW"
"VIOLET HILL","NSW","2423","HRNSW"
"WANG WAUK","NSW","2423","HRNSW"
"WARRANULLA","NSW","2423","HRNSW"
"WILLINA","NSW","2423","HRNSW"
"WOOTTON","NSW","2423","HRNSW"
"YAGON","NSW","2423","HRNSW"
"CAFFREYS FLAT","NSW","2424","HRNSW"
"CELLS RIVER","NSW","2424","HRNSW"
"CHARITY CREEK","NSW","2424","HRNSW"
"COOPLACURRIPA","NSW","2424","HRNSW"
"CUNDLE FLAT","NSW","2424","HRNSW"
"KNORRIT FLAT","NSW","2424","HRNSW"
"MOUNT GEORGE","NSW","2424","HRNSW"
"MT GEORGE","NSW","2424","HRNSW"
"NUMBER ONE","NSW","2424","HRNSW"
"ROCKS CROSSING","NSW","2424","HRNSW"
"TIRI","NSW","2424","HRNSW"
"WOODSIDE","NSW","2424","HRNSW"
"ALDERLEY","NSW","2425","HRNSW"
"ALLWORTH","NSW","2425","HRNSW"
"BOORAL","NSW","2425","HRNSW"
"CLAREVAL","NSW","2425","HRNSW"
"GIRVAN","NSW","2425","HRNSW"
"STROUD","NSW","2425","HRNSW"
"THE BRANCH","NSW","2425","HRNSW"
"WASHPOOL","NSW","2425","HRNSW"
"COOPERNOOK","NSW","2426","HRNSW"
"LANGLEY VALE","NSW","2426","HRNSW"
"MOTO","NSW","2426","HRNSW"
"CROWDY HEAD","NSW","2427","HRNSW"
"HARRINGTON","NSW","2427","HRNSW"
"BENNETTS HEAD","NSW","2428","HRNSW"
"BLUEYS BEACH","NSW","2428","HRNSW"
"BOOMERANG BEACH","NSW","2428","HRNSW"
"BOOTI BOOTI","NSW","2428","HRNSW"
"CAPE HAWKE","NSW","2428","HRNSW"
"CHARLOTTE BAY","NSW","2428","HRNSW"
"COOMBA BAY","NSW","2428","HRNSW"
"COOMBA PARK","NSW","2428","HRNSW"
"DARAWANK","NSW","2428","HRNSW"
"ELIZABETH BEACH","NSW","2428","HRNSW"
"FORSTER","NSW","2428","HRNSW"
"FORSTER SHOPPING VILLAGE","NSW","2428","HRNSW"
"GREEN POINT","NSW","2428","HRNSW"
"PACIFIC PALMS","NSW","2428","HRNSW"
"PIPERS BAY","NSW","2428","HRNSW"
"SANDBAR","NSW","2428","HRNSW"
"SHALLOW BAY","NSW","2428","HRNSW"
"SMITHS LAKE","NSW","2428","HRNSW"
"TARBUCK BAY","NSW","2428","HRNSW"
"TIONA","NSW","2428","HRNSW"
"TUNCURRY","NSW","2428","HRNSW"
"WALLINGAT","NSW","2428","HRNSW"
"WALLIS ISLAND","NSW","2428","HRNSW"
"WALLIS LAKE","NSW","2428","HRNSW"
"WHOOTA","NSW","2428","HRNSW"
"BOBIN","NSW","2429","HRNSW"
"BOORGANNA","NSW","2429","HRNSW"
"BUCCA WAUKA","NSW","2429","HRNSW"
"BULBY BRUSH","NSW","2429","HRNSW"
"BULGA FOREST","NSW","2429","HRNSW"
"BUNYAH","NSW","2429","HRNSW"
"BURRELL CREEK","NSW","2429","HRNSW"
"CAPARRA","NSW","2429","HRNSW"
"CEDAR PARTY","NSW","2429","HRNSW"
"CEDAR PARTY CREEK","NSW","2429","HRNSW"
"COMBOYNE","NSW","2429","HRNSW"
"DINGO FOREST","NSW","2429","HRNSW"
"DOLLYS FLAT","NSW","2429","HRNSW"
"DYERS CROSSING","NSW","2429","HRNSW"
"ELANDS","NSW","2429","HRNSW"
"FIREFLY","NSW","2429","HRNSW"
"INNES VIEW","NSW","2429","HRNSW"
"KARAAK FLAT","NSW","2429","HRNSW"
"KHATAMBUHL","NSW","2429","HRNSW"
"KILLABAKH","NSW","2429","HRNSW"
"KILLAWARRA","NSW","2429","HRNSW"
"KIMBRIKI","NSW","2429","HRNSW"
"KINGS CREEK","NSW","2429","HRNSW"
"KIPPAXS","NSW","2429","HRNSW"
"KRAMBACH","NSW","2429","HRNSW"
"KUNDIBAKH","NSW","2429","HRNSW"
"MARLEE","NSW","2429","HRNSW"
"MOORAL CREEK","NSW","2429","HRNSW"
"PAFF HILL","NSW","2429","HRNSW"
"STRATHCEDAR","NSW","2429","HRNSW"
"THE BIGHT","NSW","2429","HRNSW"
"TIPPERARY","NSW","2429","HRNSW"
"WARRIWILLAH","NSW","2429","HRNSW"
"WHERROL FLAT","NSW","2429","HRNSW"
"WINGHAM","NSW","2429","HRNSW"
"YARRATT FOREST","NSW","2429","HRNSW"
"BLACK HEAD","NSW","2430","HRNSW"
"BOHNOCK","NSW","2430","HRNSW"
"BOOTAWA","NSW","2430","HRNSW"
"BRIMBIN","NSW","2430","HRNSW"
"CHATHAM","NSW","2430","HRNSW"
"CROKI","NSW","2430","HRNSW"
"CUNDLETOWN","NSW","2430","HRNSW"
"DIAMOND BEACH","NSW","2430","HRNSW"
"DUMARESQ ISLAND","NSW","2430","HRNSW"
"FAILFORD","NSW","2430","HRNSW"
"GHINNI GHINNI","NSW","2430","HRNSW"
"GLENTHORNE","NSW","2430","HRNSW"
"HALLIDAYS POINT","NSW","2430","HRNSW"
"HAPPY VALLEY","NSW","2430","HRNSW"
"HILLVILLE","NSW","2430","HRNSW"
"JONES ISLAND","NSW","2430","HRNSW"
"KIWARRAK","NSW","2430","HRNSW"
"KOLODONG","NSW","2430","HRNSW"
"KOORAINGHAT","NSW","2430","HRNSW"
"KUNDLE KUNDLE","NSW","2430","HRNSW"
"LANSDOWNE","NSW","2430","HRNSW"
"LANSDOWNE FOREST","NSW","2430","HRNSW"
"MANNING POINT","NSW","2430","HRNSW"
"MELINGA","NSW","2430","HRNSW"
"MITCHELLS ISLAND","NSW","2430","HRNSW"
"MONDROOK","NSW","2430","HRNSW"
"OLD BAR","NSW","2430","HRNSW"
"OXLEY ISLAND","NSW","2430","HRNSW"
"PAMPOOLAH","NSW","2430","HRNSW"
"POSSUM BRUSH","NSW","2430","HRNSW"
"PURFLEET","NSW","2430","HRNSW"
"RAINBOW FLAT","NSW","2430","HRNSW"
"RED HEAD","NSW","2430","HRNSW"
"SALTWATER","NSW","2430","HRNSW"
"TALLWOODS VILLAGE","NSW","2430","HRNSW"
"TAREE","NSW","2430","HRNSW"
"TAREE SOUTH","NSW","2430","HRNSW"
"TAREE WEST","NSW","2430","HRNSW"
"TINONEE","NSW","2430","HRNSW"
"UPPER LANSDOWNE","NSW","2430","HRNSW"
"WALLABI POINT","NSW","2430","HRNSW"
"ARAKOON","NSW","2431","NCNSW"
"JERSEYVILLE","NSW","2431","NCNSW"
"SMOKEY CAPE","NSW","2431","NCNSW"
"SOUTH WEST ROCKS","NSW","2431","NCNSW"
"TRIAL BAY","NSW","2431","NCNSW"
"BATAR CREEK","NSW","2439","HRNSW"
"BLACK CREEK","NSW","2439","HRNSW"
"KENDALL","NSW","2439","HRNSW"
"KEREWONG","NSW","2439","HRNSW"
"KEW","NSW","2439","HRNSW"
"LOGANS CROSSING","NSW","2439","HRNSW"
"LORNE","NSW","2439","HRNSW"
"ROSSGLEN","NSW","2439","HRNSW"
"SWANS CROSSING","NSW","2439","HRNSW"
"UPSALLS CREEK","NSW","2439","HRNSW"
"ALDAVILLA","NSW","2440","NCNSW"
"AUSTRAL EDEN","NSW","2440","NCNSW"
"BELLBROOK","NSW","2440","NCNSW"
"BELLIMBOPINNI","NSW","2440","NCNSW"
"BELMORE RIVER","NSW","2440","NCNSW"
"BURNT BRIDGE","NSW","2440","NCNSW"
"CARRAI","NSW","2440","NCNSW"
"CLYBUCCA","NSW","2440","NCNSW"
"COLLOMBATTI","NSW","2440","NCNSW"
"COMARA","NSW","2440","NCNSW"
"CORANGULA","NSW","2440","NCNSW"
"CRESCENT HEAD","NSW","2440","NCNSW"
"DEEP CREEK","NSW","2440","NCNSW"
"DONDINGALONG","NSW","2440","NCNSW"
"EAST KEMPSEY","NSW","2440","NCNSW"
"EUROKA","NSW","2440","NCNSW"
"FREDERICKTON","NSW","2440","NCNSW"
"GLADSTONE","NSW","2440","NCNSW"
"GREENHILL","NSW","2440","NCNSW"
"HAMPDEN HALL","NSW","2440","NCNSW"
"HAT HEAD","NSW","2440","NCNSW"
"HICKEYS CREEK","NSW","2440","NCNSW"
"KEMPSEY","NSW","2440","NCNSW"
"KINCHELA","NSW","2440","NCNSW"
"KINCHELA CREEK","NSW","2440","NCNSW"
"LOWER CREEK","NSW","2440","NCNSW"
"MILLBANK","NSW","2440","NCNSW"
"MOONEBA","NSW","2440","NCNSW"
"MOPARRABAH","NSW","2440","NCNSW"
"MUNGAY CREEK","NSW","2440","NCNSW"
"OLD STATION","NSW","2440","NCNSW"
"PEE DEE","NSW","2440","NCNSW"
"POLA CREEK","NSW","2440","NCNSW"
"RAINBOW REACH","NSW","2440","NCNSW"
"SEVEN OAKS","NSW","2440","NCNSW"
"SHERWOOD","NSW","2440","NCNSW"
"SKILLION FLAT","NSW","2440","NCNSW"
"SMITHTOWN","NSW","2440","NCNSW"
"SOUTH KEMPSEY","NSW","2440","NCNSW"
"SUMMER ISLAND","NSW","2440","NCNSW"
"TEMAGOG","NSW","2440","NCNSW"
"TOOROOKA","NSW","2440","NCNSW"
"TURNERS FLAT","NSW","2440","NCNSW"
"VERGES CREEK","NSW","2440","NCNSW"
"WEST KEMPSEY","NSW","2440","NCNSW"
"WILLAWARRIN","NSW","2440","NCNSW"
"WILLI WILLI","NSW","2440","NCNSW"
"WITTITRIN","NSW","2440","NCNSW"
"YARRAVEL","NSW","2440","NCNSW"
"YESSABAH","NSW","2440","NCNSW"
"ALLGOMERA","NSW","2441","HRNSW"
"ALLGOMERA CREEK","NSW","2441","HRNSW"
"BALLENGARRA","NSW","2441","HRNSW"
"BARRAGANYATTI","NSW","2441","HRNSW"
"BRIL BRIL","NSW","2441","HRNSW"
"BRINERVILLE","NSW","2441","HRNSW"
"BROWNS CROSSING","NSW","2441","HRNSW"
"COOPERABUNG","NSW","2441","HRNSW"
"CROSSMAGLEN","NSW","2441","HRNSW"
"EUNGAI","NSW","2441","HRNSW"
"EUNGAI CREEK","NSW","2441","HRNSW"
"EUNGAI RAIL","NSW","2441","HRNSW"
"FISHERMANS REACH","NSW","2441","HRNSW"
"GRASSY HEAD","NSW","2441","HRNSW"
"GUM SCRUB","NSW","2441","HRNSW"
"HACKS FERRY","NSW","2441","HRNSW"
"KIPPARA","NSW","2441","HRNSW"
"KUNDABUNG","NSW","2441","HRNSW"
"MARLO MERRICAN","NSW","2441","HRNSW"
"ROLLANDS PLAINS","NSW","2441","HRNSW"
"STUARTS POINT","NSW","2441","HRNSW"
"TAMBAN","NSW","2441","HRNSW"
"TELEGRAPH POINT","NSW","2441","HRNSW"
"UPPER ROLLANDS PLAINS","NSW","2441","HRNSW"
"YARRAHAPINNI","NSW","2441","HRNSW"
"BOBS CREEK","NSW","2443","HRNSW"
"CAMDEN HAVEN","NSW","2443","HRNSW"
"CAMDEN HEAD","NSW","2443","HRNSW"
"CORALVILLE","NSW","2443","HRNSW"
"DEAUVILLE","NSW","2443","HRNSW"
"DIAMOND HEAD","NSW","2443","HRNSW"
"DUNBOGAN","NSW","2443","HRNSW"
"HANNAM VALE","NSW","2443","HRNSW"
"HERONS CREEK","NSW","2443","HRNSW"
"JOHNS RIVER","NSW","2443","HRNSW"
"LAKEWOOD","NSW","2443","HRNSW"
"LAURIETON","NSW","2443","HRNSW"
"MIDDLE BROTHER","NSW","2443","HRNSW"
"MOORLAND","NSW","2443","HRNSW"
"NORTH BROTHER","NSW","2443","HRNSW"
"NORTH HAVEN","NSW","2443","HRNSW"
"STEWARTS RIVER","NSW","2443","HRNSW"
"WAITUI","NSW","2443","HRNSW"
"WEST HAVEN","NSW","2443","HRNSW"
"BLACKMANS POINT","NSW","2444","NCNSW"
"FERNBANK CREEK","NSW","2444","NCNSW"
"FLYNNS BEACH","NSW","2444","NCNSW"
"HIBBARD","NSW","2444","NCNSW"
"LIGHTHOUSE BEACH","NSW","2444","NCNSW"
"LIMEBURNERS CREEK","NSW","2444","NCNSW"
"NORTH SHORE","NSW","2444","NCNSW"
"PORT MACQUARIE","NSW","2444","NCNSW"
"PORT MACQUARIE BC","NSW","2444","NCNSW"
"RIVERSIDE","NSW","2444","NCNSW"
"SETTLEMENT CITY","NSW","2444","NCNSW"
"THE HATCH","NSW","2444","NCNSW"
"THRUMSTER","NSW","2444","NCNSW"
"BONNY HILLS","NSW","2445","NCNSW"
"GRANTS BEACH","NSW","2445","NCNSW"
"JOLLY NOSE","NSW","2445","NCNSW"
"LAKE CATHIE","NSW","2445","NCNSW"
"BAGNOO","NSW","2446","NCNSW"
"BAGO","NSW","2446","NCNSW"
"BANDA BANDA","NSW","2446","NCNSW"
"BEECHWOOD","NSW","2446","NCNSW"
"BELLANGRY","NSW","2446","NCNSW"
"BIRDWOOD","NSW","2446","NCNSW"
"BROMBIN","NSW","2446","NCNSW"
"BYABARRA","NSW","2446","NCNSW"
"CAIRNCROSS","NSW","2446","NCNSW"
"CROSSLANDS","NSW","2446","NCNSW"
"DEBENHAM","NSW","2446","NCNSW"
"DOYLES RIVER","NSW","2446","NCNSW"
"ELLENBOROUGH","NSW","2446","NCNSW"
"FORBES RIVER","NSW","2446","NCNSW"
"FRAZERS CREEK","NSW","2446","NCNSW"
"GEARYS FLAT","NSW","2446","NCNSW"
"HARTYS PLAINS","NSW","2446","NCNSW"
"HOLLISDALE","NSW","2446","NCNSW"
"HUNTINGDON","NSW","2446","NCNSW"
"HYNDMANS CREEK","NSW","2446","NCNSW"
"KINDEE","NSW","2446","NCNSW"
"KING CREEK","NSW","2446","NCNSW"
"LAKE INNES","NSW","2446","NCNSW"
"LONG FLAT","NSW","2446","NCNSW"
"LOWER PAPPINBARRA","NSW","2446","NCNSW"
"MORTONS CREEK","NSW","2446","NCNSW"
"MOUNT SEAVIEW","NSW","2446","NCNSW"
"PAPPINBARRA","NSW","2446","NCNSW"
"PEMBROOKE","NSW","2446","NCNSW"
"PIPECLAY","NSW","2446","NCNSW"
"RAWDON ISLAND","NSW","2446","NCNSW"
"REDBANK","NSW","2446","NCNSW"
"ROSEWOOD","NSW","2446","NCNSW"
"SANCROX","NSW","2446","NCNSW"
"TOMS CREEK","NSW","2446","NCNSW"
"UPPER PAPPINBARRA","NSW","2446","NCNSW"
"WAUCHOPE","NSW","2446","NCNSW"
"WERRIKIMBE","NSW","2446","NCNSW"
"YARRAS","NSW","2446","NCNSW"
"YIPPIN CREEK","NSW","2446","NCNSW"
"BAKERS CREEK","NSW","2447","NCNSW"
"BULINGARY","NSW","2447","NCNSW"
"BURRAPINE","NSW","2447","NCNSW"
"CONGARINNI","NSW","2447","NCNSW"
"CONGARINNI NORTH","NSW","2447","NCNSW"
"DONNELLYVILLE","NSW","2447","NCNSW"
"GUMMA","NSW","2447","NCNSW"
"MACKSVILLE","NSW","2447","NCNSW"
"NEWEE CREEK","NSW","2447","NCNSW"
"NORTH MACKSVILLE","NSW","2447","NCNSW"
"SCOTTS HEAD","NSW","2447","NCNSW"
"TALARM","NSW","2447","NCNSW"
"TAYLORS ARM","NSW","2447","NCNSW"
"THUMB CREEK","NSW","2447","NCNSW"
"UPPER TAYLORS ARM","NSW","2447","NCNSW"
"UTUNGUN","NSW","2447","NCNSW"
"WARRELL CREEK","NSW","2447","NCNSW"
"WAY WAY","NSW","2447","NCNSW"
"WIRRIMBI","NSW","2447","NCNSW"
"YARRANBELLA","NSW","2447","NCNSW"
"BELLWOOD","NSW","2448","NCNSW"
"HYLAND PARK","NSW","2448","NCNSW"
"NAMBUCCA HEADS","NSW","2448","NCNSW"
"VALLA","NSW","2448","NCNSW"
"VALLA BEACH","NSW","2448","NCNSW"
"VIEWMONT","NSW","2448","NCNSW"
"ARGENTS HILL","NSW","2449","NCNSW"
"BOWRAVILLE","NSW","2449","NCNSW"
"BUCKRA BENDINNI","NSW","2449","NCNSW"
"GIRRALONG","NSW","2449","NCNSW"
"KENNAICLE CREEK","NSW","2449","NCNSW"
"KILLIEKRANKIE","NSW","2449","NCNSW"
"MISSABOTTI","NSW","2449","NCNSW"
"SOUTH ARM","NSW","2449","NCNSW"
"TEWINGA","NSW","2449","NCNSW"
"ATHOL GLEN","NSW","2450","NCNSW"
"BOAMBEE","NSW","2450","NCNSW"
"BONVILLE","NSW","2450","HRNSW"
"BROOKLANA","NSW","2450","NCNSW"
"BRUXNER PARK","NSW","2450","NCNSW"
"BUCCA","NSW","2450","NCNSW"
"CENTRAL BUCCA","NSW","2450","NCNSW"
"CHARLESWORTH BAY","NSW","2450","NCNSW"
"COFFS HARBOUR","NSW","2450","NCNSW"
"COFFS HARBOUR JETTY","NSW","2450","NCNSW"
"COFFS HARBOUR PLAZA","NSW","2450","NCNSW"
"CORAMBA","NSW","2450","NCNSW"
"DAIRYVILLE","NSW","2450","NCNSW"
"FRIDAY CREEK","NSW","2450","NCNSW"
"GLENREAGH","NSW","2450","NCNSW"
"KARANGI","NSW","2450","NCNSW"
"KORORA","NSW","2450","NCNSW"
"LOWANNA","NSW","2450","NCNSW"
"LOWER BUCCA","NSW","2450","NCNSW"
"MOONEE BEACH","NSW","2450","NCNSW"
"NANA GLEN","NSW","2450","NCNSW"
"NORTH BOAMBEE VALLEY","NSW","2450","NCNSW"
"PARK BEACH","NSW","2450","NCNSW"
"SAPPHIRE BEACH","NSW","2450","NCNSW"
